"species.code";"analysis";"rate";"value";"replicate"
"SPRU";"both_random";"seed.survival";0,462619978688647;NA
"SPRU";"both_random";"seed.survival";0,505731643088963;NA
"SPRU";"both_random";"seed.survival";0,454025204417051;NA
"SPRU";"both_random";"seed.survival";0,550765559037392;NA
"SPRU";"both_random";"seed.survival";0,53566428090593;NA
"SPRU";"both_random";"seed.survival";0,381120653530308;NA
"SPRU";"both_random";"seed.survival";0,481277626239361;NA
"SPRU";"both_random";"seed.survival";0,517845552726194;NA
"SPRU";"both_random";"seed.survival";0,465160117959454;NA
"SPRU";"both_random";"seed.survival";0,430407638079141;NA
"SPRU";"both_random";"seed.survival";0,453849517408815;NA
"SPRU";"both_random";"seed.survival";0,48710547382719;NA
"SPRU";"both_random";"seed.survival";0,531719951672;NA
"SPRU";"both_random";"seed.survival";0,346436857016895;NA
"SPRU";"both_random";"seed.survival";0,545380969076126;NA
"SPRU";"both_random";"seed.survival";0,329175878947139;NA
"SPRU";"both_random";"seed.survival";0,411211006986296;NA
"SPRU";"both_random";"seed.survival";0,379232533042586;NA
"SPRU";"both_random";"seed.survival";0,290048123397236;NA
"SPRU";"both_random";"seed.survival";0,525881342391558;NA
"SPRU";"both_random";"seed.survival";0,355828831373822;NA
"SPRU";"both_random";"seed.survival";0,366167460594911;NA
"SPRU";"both_random";"seed.survival";0,300819063507729;NA
"SPRU";"both_random";"seed.survival";0,483911960511831;NA
"SPRU";"both_random";"seed.survival";0,408180320149759;NA
"SPRU";"both_random";"seed.survival";0,515644479345047;NA
"SPRU";"both_random";"seed.survival";0,317014005603428;NA
"SPRU";"both_random";"seed.survival";0,531346370977659;NA
"SPRU";"both_random";"seed.survival";0,544886772309363;NA
"SPRU";"both_random";"seed.survival";0,451569407225185;NA
"SPRU";"both_random";"seed.survival";0,536940982902929;NA
"SPRU";"both_random";"seed.survival";0,419522894506397;NA
"SPRU";"both_random";"seed.survival";0,284757364410113;NA
"SPRU";"both_random";"seed.survival";0,312226765551669;NA
"SUSP";"both_random";"germination.rate";0,549524131462269;NA
"SUSP";"both_random";"germination.rate";0,472396269977087;NA
"SUSP";"both_random";"germination.rate";0,595227535405319;NA
"SUSP";"both_random";"germination.rate";0,46110367097268;NA
"SUSP";"both_random";"germination.rate";0,580890623543895;NA
"SUSP";"both_random";"germination.rate";0,793713215111104;NA
"SUSP";"both_random";"germination.rate";0,740000639688769;NA
"SUSP";"both_random";"germination.rate";0,519135710476429;NA
"SUSP";"both_random";"germination.rate";0,697850384142067;NA
"SUSP";"both_random";"germination.rate";0,44514076440977;NA
"SUSP";"both_random";"germination.rate";0,701165639584635;NA
"SUSP";"both_random";"germination.rate";0,608111445334325;NA
"SUSP";"both_random";"germination.rate";0,509842135190947;NA
"SUSP";"both_random";"germination.rate";0,778784577211991;NA
"SUSP";"both_random";"germination.rate";0,774196924587767;NA
"SUSP";"both_random";"germination.rate";0,577861265520244;NA
"SUSP";"both_random";"germination.rate";0,673438595923113;NA
"SUSP";"both_random";"germination.rate";0,694708765676508;NA
"SUSP";"both_random";"germination.rate";0,627881583479631;NA
"SUSP";"both_random";"germination.rate";0,702718383152526;NA
"SUSP";"both_random";"germination.rate";0,45170945749673;NA
"SUSP";"both_random";"germination.rate";0,711238409033626;NA
"SUSP";"both_random";"germination.rate";0,447679794209352;NA
"SUSP";"both_random";"germination.rate";0,518110326201837;NA
"SUSP";"both_random";"germination.rate";0,791075567618801;NA
"SUSP";"both_random";"germination.rate";0,549825611053453;NA
"SUSP";"both_random";"germination.rate";0,444457829974389;NA
"SUSP";"both_random";"germination.rate";0,771041590732873;NA
"SUSP";"both_random";"germination.rate";0,591486142907359;NA
"SUSP";"both_random";"germination.rate";0,787678270638081;NA
"SUSP";"both_random";"germination.rate";0,656312856328351;NA
"SUSP";"both_random";"germination.rate";0,54557168129491;NA
"SUSP";"both_random";"germination.rate";0,477250554372811;NA
"SUSP";"both_random";"germination.rate";0,701311525615501;NA
"SUSP";"both_random";"germination.rate";0,555982698298948;NA
"SUSP";"both_random";"germination.rate";0,442278419166944;NA
"SUSP";"both_random";"germination.rate";0,468955920024496;NA
"SUSP";"both_random";"germination.rate";0,500265065636067;NA
"SUSP";"both_random";"germination.rate";0,679814953305849;NA
"SUSP";"both_random";"germination.rate";0,727265754378606;NA
"SUSP";"both_random";"germination.rate";0,551955329373001;NA
"SUSP";"both_random";"germination.rate";0,460556034578158;NA
"SUSP";"both_random";"germination.rate";0,770830518001832;NA
"SUSP";"both_random";"germination.rate";0,613624000769816;NA
"SUSP";"both_random";"germination.rate";0,766150249103695;NA
"SUSP";"both_random";"germination.rate";0,558855190526905;NA
"SUSP";"both_random";"germination.rate";0,747871843687845;NA
"SUSP";"both_random";"germination.rate";0,524764129614974;NA
"SUSP";"both_random";"germination.rate";0,504644668185617;NA
"SUSP";"both_random";"germination.rate";0,53463349425786;NA
"SUSP";"both_random";"germination.rate";0,717838510635853;NA
"SUSP";"both_random";"germination.rate";0,488759299729925;NA
"SUSP";"both_random";"germination.rate";0,474188695047221;NA
"SUSP";"both_random";"germination.rate";0,559615825821303;NA
"SUSP";"both_random";"germination.rate";0,51268921842898;NA
"SUSP";"both_random";"germination.rate";0,615677373003522;NA
"SUSP";"both_random";"germination.rate";0,493862133664455;NA
"SUSP";"both_random";"germination.rate";0,745047275108558;NA
"SUSP";"both_random";"germination.rate";0,573717971095478;NA
"SUSP";"both_random";"germination.rate";0,717539205687563;NA
"SUSP";"both_random";"germination.rate";0,437446718455318;NA
"SUSP";"both_random";"germination.rate";0,752292198823179;NA
"SUSP";"both_random";"germination.rate";0,53679302782916;NA
"SUSP";"both_random";"germination.rate";0,677264413571642;NA
"SUSP";"both_random";"germination.rate";0,631627491974239;NA
"SUSP";"both_random";"germination.rate";0,485993143124276;NA
"SUSP";"both_random";"germination.rate";0,529246845283992;NA
"SUSP";"both_random";"germination.rate";0,780904651691316;NA
"SUSP";"both_random";"germination.rate";0,643234728850547;NA
"SUSP";"both_random";"germination.rate";0,62821562788985;NA
"SUSP";"both_random";"germination.rate";0,463147439989562;NA
"SUSP";"both_random";"germination.rate";0,552138187775728;NA
"SUSP";"both_random";"germination.rate";0,528550175750042;NA
"SUSP";"both_random";"germination.rate";0,785547042883813;NA
"SUSP";"both_random";"germination.rate";0,650743233106214;NA
"SUSP";"both_random";"germination.rate";0,58309474964507;NA
"SUSP";"both_random";"germination.rate";0,587838832998704;NA
"SUSP";"both_random";"germination.rate";0,535072424499768;NA
"SUSP";"both_random";"germination.rate";0,711514221521377;NA
"SUSP";"both_random";"germination.rate";0,514635415891757;NA
"SUSP";"both_random";"germination.rate";0,592634807323555;NA
"SUSP";"both_random";"germination.rate";0,728611899641972;NA
"SUSP";"both_random";"germination.rate";0,490941387894838;NA
"SUSP";"both_random";"germination.rate";0,759422881791212;NA
"SUSP";"both_random";"germination.rate";0,564368726174052;NA
"SUSP";"both_random";"germination.rate";0,705929980588454;NA
"SUSP";"both_random";"germination.rate";0,71547868743633;NA
"SUSP";"both_random";"germination.rate";0,61280754806325;NA
"SUSP";"both_random";"germination.rate";0,570508030268028;NA
"SUSP";"both_random";"germination.rate";0,433376375050172;NA
"SUSP";"both_random";"germination.rate";0,767994042118773;NA
"SUSP";"both_random";"germination.rate";0,485538829437707;NA
"SUSP";"both_random";"germination.rate";0,648245829209447;NA
"SUSP";"both_random";"germination.rate";0,516527596712274;NA
"SUSP";"both_random";"germination.rate";0,762046786869291;NA
"SUSP";"both_random";"germination.rate";0,552809911960126;NA
"SUSP";"both_random";"germination.rate";0,713209658052047;NA
"SUSP";"both_random";"germination.rate";0,793332392941933;NA
"SUSP";"both_random";"germination.rate";0,437295261510404;NA
"SUSP";"both_random";"germination.rate";0,571310210562708;NA
"SUSP";"both_random";"seed.survival";0,557498586134103;NA
"SUSP";"both_random";"seed.survival";0,571516903243295;NA
"SUSP";"both_random";"seed.survival";0,580224244948843;NA
"SUSP";"both_random";"seed.survival";0,599687040641188;NA
"SUSP";"both_random";"seed.survival";0,64154838981075;NA
"SUSP";"both_random";"seed.survival";0,682806243833319;NA
"SUSP";"both_random";"seed.survival";0,624397664785892;NA
"SUSP";"both_random";"seed.survival";0,584163911966091;NA
"SUSP";"both_random";"seed.survival";0,668415660325668;NA
"SUSP";"both_random";"seed.survival";0,543979441744791;NA
"SUSP";"both_random";"seed.survival";0,619472625830057;NA
"SUSP";"both_random";"seed.survival";0,622404761924118;NA
"SUSP";"both_random";"seed.survival";0,462269757838707;NA
"SUSP";"both_random";"seed.survival";0,581713694753244;NA
"SUSP";"both_random";"seed.survival";0,693116293130599;NA
"SUSP";"both_random";"seed.survival";0,612254586785856;NA
"SUSP";"both_random";"seed.survival";0,546026070938625;NA
"SUSP";"both_random";"seed.survival";0,483675764871189;NA
"SUSP";"both_random";"seed.survival";0,631669312461031;NA
"SUSP";"both_random";"seed.survival";0,620873871999546;NA
"SUSP";"both_random";"seed.survival";0,522244300412617;NA
"SUSP";"both_random";"seed.survival";0,664209392875055;NA
"SUSP";"both_random";"seed.survival";0,670339150766341;NA
"SUSP";"both_random";"seed.survival";0,470766703427903;NA
"SUSP";"both_random";"seed.survival";0,499502548450799;NA
"SUSP";"both_random";"seed.survival";0,575611793726531;NA
"SUSP";"both_random";"seed.survival";0,534056255050606;NA
"SUSP";"both_random";"seed.survival";0,604176324068071;NA
"SUSP";"both_random";"seed.survival";0,444266132521347;NA
"SUSP";"both_random";"seed.survival";0,441238654722283;NA
"SUSP";"both_random";"seed.survival";0,566586522841387;NA
"SUSP";"both_random";"seed.survival";0,543224494630103;NA
"SUSP";"both_random";"seed.survival";0,662945687892811;NA
"SUSP";"both_random";"seed.survival";0,445808952290519;NA
"SUSP";"both_random";"seed.survival";0,624429185372632;NA
"SUSP";"both_random";"seed.survival";0,460662238555865;NA
"SUSP";"both_random";"seed.survival";0,458362616830227;NA
"SUSP";"both_random";"seed.survival";0,53315590988243;NA
"SUSP";"both_random";"seed.survival";0,625733889845212;NA
"SUSP";"both_random";"seed.survival";0,47814294297047;NA
"SUSP";"both_random";"seed.survival";0,665807595251544;NA
"SUSP";"both_random";"seed.survival";0,641951483045425;NA
"SUSP";"both_random";"seed.survival";0,524295045415494;NA
"SUSP";"both_random";"seed.survival";0,44895302514;NA
"SUSP";"both_random";"seed.survival";0,673521464889957;NA
"SUSP";"both_random";"seed.survival";0,639037868325196;NA
"SUSP";"both_random";"seed.survival";0,498024795020466;NA
"SUSP";"both_random";"seed.survival";0,44548681231501;NA
"SUSP";"both_random";"seed.survival";0,44929048344683;NA
"SUSP";"both_random";"seed.survival";0,531159786326309;NA
"SUSP";"both_random";"seed.survival";0,651220938794883;NA
"SUSP";"both_random";"seed.survival";0,445943080012027;NA
"SUSP";"both_random";"seed.survival";0,630532515998362;NA
"SUSP";"both_random";"seed.survival";0,69051291318724;NA
"SUSP";"both_random";"seed.survival";0,623946526313231;NA
"SUSP";"both_random";"seed.survival";0,697933389433946;NA
"SUSP";"both_random";"seed.survival";0,585146067406804;NA
"SUSP";"both_random";"seed.survival";0,636542438494724;NA
"SUSP";"both_random";"seed.survival";0,698521683684295;NA
"SUSP";"both_random";"seed.survival";0,61144084886036;NA
"SUSP";"both_random";"seed.survival";0,649809048034406;NA
"SUSP";"both_random";"seed.survival";0,690446846089121;NA
"SUSP";"both_random";"seed.survival";0,520263761763872;NA
"SUSP";"both_random";"seed.survival";0,459124152543276;NA
"SUSP";"both_random";"seed.survival";0,650875026390201;NA
"SUSP";"both_random";"seed.survival";0,59824381926771;NA
"SUSP";"both_random";"seed.survival";0,576321865140557;NA
"SUSP";"both_random";"seed.survival";0,529164484346661;NA
"SUSP";"both_random";"seed.survival";0,714692050625178;NA
"SUSP";"both_random";"seed.survival";0,721639985512769;NA
"SUSP";"both_random";"seed.survival";0,662181750797125;NA
"SUSP";"both_random";"seed.survival";0,543631072937026;NA
"SUSP";"both_random";"seed.survival";0,580216858354199;NA
"SUSP";"both_random";"seed.survival";0,570398157150141;NA
"SUSP";"both_random";"seed.survival";0,44383933000445;NA
"SUSP";"both_random";"seed.survival";0,598083738948551;NA
"SUSP";"both_random";"seed.survival";0,547151488294028;NA
"SUSP";"both_random";"seed.survival";0,451350589319128;NA
"SUSP";"both_random";"seed.survival";0,696973741818113;NA
"SUSP";"both_random";"seed.survival";0,548602708547778;NA
"SUSP";"both_random";"seed.survival";0,65668526150731;NA
"SUSP";"both_random";"seed.survival";0,571675899739622;NA
"SUSP";"both_random";"seed.survival";0,599013089682962;NA
"SUSP";"both_random";"seed.survival";0,701032424119247;NA
"SUSP";"both_random";"seed.survival";0,510351292466178;NA
"SUSP";"both_random";"seed.survival";0,708412087119157;NA
"SUSP";"both_random";"seed.survival";0,629988541515705;NA
"SUSP";"both_random";"seed.survival";0,663802333438988;NA
"SUSP";"both_random";"seed.survival";0,501476940196789;NA
"SUSP";"both_random";"seed.survival";0,676154691559573;NA
"SUSP";"both_random";"seed.survival";0,529459180643819;NA
"SUSP";"both_random";"seed.survival";0,654800670521179;NA
"SUSP";"both_random";"seed.survival";0,527328250869516;NA
"SUSP";"both_random";"seed.survival";0,577370608774957;NA
"SUSP";"both_random";"seed.survival";0,631467561615263;NA
"SUSP";"both_random";"seed.survival";0,440454981739724;NA
"SUSP";"both_random";"seed.survival";0,488018201594904;NA
"SUSP";"both_random";"seed.survival";0,504953941292064;NA
"SUSP";"both_random";"seed.survival";0,516957303198624;NA
"SUSP";"both_random";"seed.survival";0,705267024301332;NA
"BEMA";"germ_decrease";"germination.rate";0,195173544335638;1
"BEMA";"germ_decrease";"seed.survival";0,43;1
"CETE";"germ_decrease";"germination.rate";0,345173544335638;1
"CETE";"germ_decrease";"seed.survival";0,1;1
"CHFU";"germ_decrease";"germination.rate";0,615173544335638;1
"CHFU";"germ_decrease";"seed.survival";0,38;1
"CHMI";"germ_decrease";"germination.rate";0,575173544335638;1
"CHMI";"germ_decrease";"seed.survival";0,32;1
"HOMA";"germ_decrease";"germination.rate";0,755173544335638;1
"HOMA";"germ_decrease";"seed.survival";0,25;1
"LEMA";"germ_decrease";"germination.rate";0,705173544335638;1
"LEMA";"germ_decrease";"seed.survival";0,33;1
"LYTR";"germ_decrease";"germination.rate";0,435173544335638;1
"LYTR";"germ_decrease";"seed.survival";0,51;1
"MEEL";"germ_decrease";"germination.rate";0,405173544335638;1
"MEEL";"germ_decrease";"seed.survival";0,6;1
"MESU";"germ_decrease";"germination.rate";0,585173544335638;1
"MESU";"germ_decrease";"seed.survival";0,63;1
"PAIN";"germ_decrease";"germination.rate";0,145173544335638;1
"PAIN";"germ_decrease";"seed.survival";0,6;1
"PLCO";"germ_decrease";"germination.rate";0,655173544335638;1
"PLCO";"germ_decrease";"seed.survival";0,57;1
"POMA";"germ_decrease";"germination.rate";0,665173544335638;1
"POMA";"germ_decrease";"seed.survival";0,46;1
"POMO";"germ_decrease";"germination.rate";0,725173544335638;1
"POMO";"germ_decrease";"seed.survival";0,49;1
"PUPA";"germ_decrease";"germination.rate";0,655173544335638;1
"PUPA";"germ_decrease";"seed.survival";0,55;1
"SASO";"germ_decrease";"germination.rate";0,335173544335638;1
"SASO";"germ_decrease";"seed.survival";0,3;1
"SCLA";"germ_decrease";"germination.rate";0,505173544335638;1
"SCLA";"germ_decrease";"seed.survival";0,41;1
"SOAS";"germ_decrease";"germination.rate";0,415173544335638;1
"SOAS";"germ_decrease";"seed.survival";0,29;1
"SPRU";"germ_decrease";"germination.rate";0,255173544335638;1
"SPRU";"germ_decrease";"seed.survival";0,41;1
"SUSP";"germ_decrease";"germination.rate";0,425173544335638;1
"SUSP";"germ_decrease";"seed.survival";0,58;1
"BEMA";"germ_increase";"germination.rate";0,564826455664362;1
"BEMA";"germ_increase";"seed.survival";0,43;1
"CETE";"germ_increase";"germination.rate";0,714826455664362;1
"CETE";"germ_increase";"seed.survival";0,1;1
"CHFU";"germ_increase";"germination.rate";0,984826455664362;1
"CHFU";"germ_increase";"seed.survival";0,38;1
"CHMI";"germ_increase";"germination.rate";0,944826455664362;1
"CHMI";"germ_increase";"seed.survival";0,32;1
"HOMA";"germ_increase";"germination.rate";1;1
"HOMA";"germ_increase";"seed.survival";0,25;1
"LEMA";"germ_increase";"germination.rate";1;1
"LEMA";"germ_increase";"seed.survival";0,33;1
"LYTR";"germ_increase";"germination.rate";0,804826455664362;1
